10-digit PSGC,Name,Correspondence Code,Geographic Level,Population,Region_Code,Province_Code,CityMunicipality_Code,Barangay_Code,PSGC_Code,Char Length,Full_Province_Code,Full_CityMunicipality_Code,Geographic_Level
1380600000,City of Manila,133900000,City,1846513,13,060,00,000,1306000000,10,13060,1306000,3
1380601000,Tondo I/II,133901000,SubMun,654220,13,060,01,000,1306001000,10,13060,1306001,6
1380601001,Barangay 1,133901001,Bgy,2995,13,060,01,001,1306001001,10,13060,1306001,5
1380601002,Barangay 2,133901002,Bgy,1887,13,060,01,002,1306001002,10,13060,1306001,5
1380601003,Barangay 3,133901003,Bgy,1341,13,060,01,003,1306001003,10,13060,1306001,5
1380601004,Barangay 4,133901004,Bgy,1691,13,060,01,004,1306001004,10,13060,1306001,5
1380601005,Barangay 5,133901005,Bgy,1288,13,060,01,005,1306001005,10,13060,1306001,5
1380601006,Barangay 6,133901006,Bgy,771,13,060,01,006,1306001006,10,13060,1306001,5
1380601007,Barangay 7,133901007,Bgy,1560,13,060,01,007,1306001007,10,13060,1306001,5
1380601008,Barangay 8,133901008,Bgy,147,13,060,01,008,1306001008,10,13060,1306001,5
1380601009,Barangay 9,133901009,Bgy,447,13,060,01,009,1306001009,10,13060,1306001,5
1380601010,Barangay 10,133901010,Bgy,160,13,060,01,010,1306001010,10,13060,1306001,5
1380601011,Barangay 11,133901011,Bgy,2758,13,060,01,011,1306001011,10,13060,1306001,5
1380601012,Barangay 12,133901012,Bgy,2137,13,060,01,012,1306001012,10,13060,1306001,5
1380601013,Barangay 13,133901013,Bgy,2371,13,060,01,013,1306001013,10,13060,1306001,5
1380601014,Barangay 14,133901014,Bgy,2070,13,060,01,014,1306001014,10,13060,1306001,5
1380601015,Barangay 15,133901015,Bgy,1119,13,060,01,015,1306001015,10,13060,1306001,5
1380601016,Barangay 16,133901016,Bgy,1477,13,060,01,016,1306001016,10,13060,1306001,5
1380601017,Barangay 17,133901017,Bgy,1176,13,060,01,017,1306001017,10,13060,1306001,5
1380601018,Barangay 18,133901018,Bgy,1982,13,060,01,018,1306001018,10,13060,1306001,5
1380601019,Barangay 19,133901019,Bgy,2272,13,060,01,019,1306001019,10,13060,1306001,5
1380601020,Barangay 20,133901020,Bgy,45772,13,060,01,020,1306001020,10,13060,1306001,5
1380601025,Barangay 25,133901025,Bgy,2545,13,060,01,025,1306001025,10,13060,1306001,5
1380601026,Barangay 26,133901026,Bgy,2555,13,060,01,026,1306001026,10,13060,1306001,5
1380601028,Barangay 28,133901028,Bgy,2787,13,060,01,028,1306001028,10,13060,1306001,5
1380601029,Barangay 29,133901029,Bgy,4406,13,060,01,029,1306001029,10,13060,1306001,5
1380601030,Barangay 30,133901030,Bgy,166,13,060,01,030,1306001030,10,13060,1306001,5
1380601031,Barangay 31,133901031,Bgy,2881,13,060,01,031,1306001031,10,13060,1306001,5
1380601032,Barangay 32,133901032,Bgy,2219,13,060,01,032,1306001032,10,13060,1306001,5
1380601033,Barangay 33,133901033,Bgy,4082,13,060,01,033,1306001033,10,13060,1306001,5
1380601034,Barangay 34,133901034,Bgy,1854,13,060,01,034,1306001034,10,13060,1306001,5
1380601035,Barangay 35,133901035,Bgy,2265,13,060,01,035,1306001035,10,13060,1306001,5
1380601036,Barangay 36,133901036,Bgy,2231,13,060,01,036,1306001036,10,13060,1306001,5
1380601037,Barangay 37,133901037,Bgy,2057,13,060,01,037,1306001037,10,13060,1306001,5
1380601038,Barangay 38,133901038,Bgy,2870,13,060,01,038,1306001038,10,13060,1306001,5
1380601039,Barangay 39,133901039,Bgy,2324,13,060,01,039,1306001039,10,13060,1306001,5
1380601041,Barangay 41,133901041,Bgy,3825,13,060,01,041,1306001041,10,13060,1306001,5
1380601042,Barangay 42,133901042,Bgy,2142,13,060,01,042,1306001042,10,13060,1306001,5
1380601043,Barangay 43,133901043,Bgy,3362,13,060,01,043,1306001043,10,13060,1306001,5
1380601044,Barangay 44,133901044,Bgy,800,13,060,01,044,1306001044,10,13060,1306001,5
1380601045,Barangay 45,133901045,Bgy,2264,13,060,01,045,1306001045,10,13060,1306001,5
1380601046,Barangay 46,133901046,Bgy,2088,13,060,01,046,1306001046,10,13060,1306001,5
1380601047,Barangay 47,133901047,Bgy,1123,13,060,01,047,1306001047,10,13060,1306001,5
1380601048,Barangay 48,133901048,Bgy,4070,13,060,01,048,1306001048,10,13060,1306001,5
1380601049,Barangay 49,133901049,Bgy,2119,13,060,01,049,1306001049,10,13060,1306001,5
1380601050,Barangay 50,133901050,Bgy,4217,13,060,01,050,1306001050,10,13060,1306001,5
1380601051,Barangay 51,133901051,Bgy,2580,13,060,01,051,1306001051,10,13060,1306001,5
1380601052,Barangay 52,133901052,Bgy,2732,13,060,01,052,1306001052,10,13060,1306001,5
1380601053,Barangay 53,133901053,Bgy,2916,13,060,01,053,1306001053,10,13060,1306001,5
1380601054,Barangay 54,133901054,Bgy,1648,13,060,01,054,1306001054,10,13060,1306001,5
1380601055,Barangay 55,133901055,Bgy,2492,13,060,01,055,1306001055,10,13060,1306001,5
1380601056,Barangay 56,133901056,Bgy,3457,13,060,01,056,1306001056,10,13060,1306001,5
1380601057,Barangay 57,133901057,Bgy,882,13,060,01,057,1306001057,10,13060,1306001,5
1380601058,Barangay 58,133901058,Bgy,3719,13,060,01,058,1306001058,10,13060,1306001,5
1380601059,Barangay 59,133901059,Bgy,1112,13,060,01,059,1306001059,10,13060,1306001,5
1380601060,Barangay 60,133901060,Bgy,4503,13,060,01,060,1306001060,10,13060,1306001,5
1380601061,Barangay 61,133901061,Bgy,1022,13,060,01,061,1306001061,10,13060,1306001,5
1380601062,Barangay 62,133901062,Bgy,1967,13,060,01,062,1306001062,10,13060,1306001,5
1380601063,Barangay 63,133901063,Bgy,1448,13,060,01,063,1306001063,10,13060,1306001,5
1380601064,Barangay 64,133901064,Bgy,495,13,060,01,064,1306001064,10,13060,1306001,5
1380601065,Barangay 65,133901065,Bgy,1631,13,060,01,065,1306001065,10,13060,1306001,5
1380601066,Barangay 66,133901066,Bgy,2956,13,060,01,066,1306001066,10,13060,1306001,5
1380601067,Barangay 67,133901067,Bgy,4083,13,060,01,067,1306001067,10,13060,1306001,5
1380601068,Barangay 68,133901068,Bgy,1115,13,060,01,068,1306001068,10,13060,1306001,5
1380601069,Barangay 69,133901069,Bgy,1968,13,060,01,069,1306001069,10,13060,1306001,5
1380601070,Barangay 70,133901070,Bgy,2344,13,060,01,070,1306001070,10,13060,1306001,5
1380601071,Barangay 71,133901071,Bgy,3417,13,060,01,071,1306001071,10,13060,1306001,5
1380601072,Barangay 72,133901072,Bgy,3233,13,060,01,072,1306001072,10,13060,1306001,5
1380601073,Barangay 73,133901073,Bgy,2478,13,060,01,073,1306001073,10,13060,1306001,5
1380601074,Barangay 74,133901074,Bgy,1039,13,060,01,074,1306001074,10,13060,1306001,5
1380601075,Barangay 75,133901075,Bgy,1350,13,060,01,075,1306001075,10,13060,1306001,5
1380601076,Barangay 76,133901076,Bgy,1844,13,060,01,076,1306001076,10,13060,1306001,5
1380601077,Barangay 77,133901077,Bgy,1372,13,060,01,077,1306001077,10,13060,1306001,5
1380601078,Barangay 78,133901078,Bgy,1221,13,060,01,078,1306001078,10,13060,1306001,5
1380601079,Barangay 79,133901079,Bgy,1520,13,060,01,079,1306001079,10,13060,1306001,5
1380601080,Barangay 80,133901080,Bgy,2553,13,060,01,080,1306001080,10,13060,1306001,5
1380601081,Barangay 81,133901081,Bgy,1815,13,060,01,081,1306001081,10,13060,1306001,5
1380601082,Barangay 82,133901082,Bgy,2642,13,060,01,082,1306001082,10,13060,1306001,5
1380601083,Barangay 83,133901083,Bgy,1473,13,060,01,083,1306001083,10,13060,1306001,5
1380601084,Barangay 84,133901084,Bgy,1141,13,060,01,084,1306001084,10,13060,1306001,5
1380601085,Barangay 85,133901085,Bgy,4032,13,060,01,085,1306001085,10,13060,1306001,5
1380601086,Barangay 86,133901086,Bgy,1415,13,060,01,086,1306001086,10,13060,1306001,5
1380601087,Barangay 87,133901087,Bgy,1633,13,060,01,087,1306001087,10,13060,1306001,5
1380601088,Barangay 88,133901088,Bgy,1096,13,060,01,088,1306001088,10,13060,1306001,5
1380601089,Barangay 89,133901089,Bgy,720,13,060,01,089,1306001089,10,13060,1306001,5
1380601090,Barangay 90,133901090,Bgy,630,13,060,01,090,1306001090,10,13060,1306001,5
1380601091,Barangay 91,133901091,Bgy,4552,13,060,01,091,1306001091,10,13060,1306001,5
1380601092,Barangay 92,133901092,Bgy,2639,13,060,01,092,1306001092,10,13060,1306001,5
1380601093,Barangay 93,133901093,Bgy,3960,13,060,01,093,1306001093,10,13060,1306001,5
1380601094,Barangay 94,133901094,Bgy,2178,13,060,01,094,1306001094,10,13060,1306001,5
1380601095,Barangay 95,133901095,Bgy,5543,13,060,01,095,1306001095,10,13060,1306001,5
1380601096,Barangay 96,133901096,Bgy,2100,13,060,01,096,1306001096,10,13060,1306001,5
1380601097,Barangay 97,133901097,Bgy,3634,13,060,01,097,1306001097,10,13060,1306001,5
1380601098,Barangay 98,133901098,Bgy,1899,13,060,01,098,1306001098,10,13060,1306001,5
1380601099,Barangay 99,133901099,Bgy,6310,13,060,01,099,1306001099,10,13060,1306001,5
1380601100,Barangay 100,133901100,Bgy,2222,13,060,01,000,1306001000,10,13060,1306001,5
1380601101,Barangay 101,133901101,Bgy,15358,13,060,01,001,1306001001,10,13060,1306001,5
1380601102,Barangay 102,133901102,Bgy,4157,13,060,01,002,1306001002,10,13060,1306001,5
1380601103,Barangay 103,133901103,Bgy,4772,13,060,01,003,1306001003,10,13060,1306001,5
1380601104,Barangay 104,133901104,Bgy,5741,13,060,01,004,1306001004,10,13060,1306001,5
1380601105,Barangay 105,133901105,Bgy,24971,13,060,01,005,1306001005,10,13060,1306001,5
1380601106,Barangay 106,133901106,Bgy,2513,13,060,01,006,1306001006,10,13060,1306001,5
1380601107,Barangay 107,133901107,Bgy,7003,13,060,01,007,1306001007,10,13060,1306001,5
1380601108,Barangay 108,133901108,Bgy,5391,13,060,01,008,1306001008,10,13060,1306001,5
1380601109,Barangay 109,133901109,Bgy,3254,13,060,01,009,1306001009,10,13060,1306001,5
1380601110,Barangay 110,133901110,Bgy,2677,13,060,01,010,1306001010,10,13060,1306001,5
1380601111,Barangay 111,133901111,Bgy,2661,13,060,01,011,1306001011,10,13060,1306001,5
1380601112,Barangay 112,133901112,Bgy,5593,13,060,01,012,1306001012,10,13060,1306001,5
1380601116,Barangay 116,133901116,Bgy,5943,13,060,01,016,1306001016,10,13060,1306001,5
1380601117,Barangay 117,133901117,Bgy,4160,13,060,01,017,1306001017,10,13060,1306001,5
1380601118,Barangay 118,133901118,Bgy,10840,13,060,01,018,1306001018,10,13060,1306001,5
1380601119,Barangay 119,133901119,Bgy,2345,13,060,01,019,1306001019,10,13060,1306001,5
1380601120,Barangay 120,133901120,Bgy,3873,13,060,01,020,1306001020,10,13060,1306001,5
1380601121,Barangay 121,133901121,Bgy,4511,13,060,01,021,1306001021,10,13060,1306001,5
1380601122,Barangay 122,133901122,Bgy,3824,13,060,01,022,1306001022,10,13060,1306001,5
1380601123,Barangay 123,133901123,Bgy,8660,13,060,01,023,1306001023,10,13060,1306001,5
1380601124,Barangay 124,133901124,Bgy,159,13,060,01,024,1306001024,10,13060,1306001,5
1380601125,Barangay 125,133901125,Bgy,4510,13,060,01,025,1306001025,10,13060,1306001,5
1380601126,Barangay 126,133901126,Bgy,1162,13,060,01,026,1306001026,10,13060,1306001,5
1380601127,Barangay 127,133901127,Bgy,565,13,060,01,027,1306001027,10,13060,1306001,5
1380601128,Barangay 128,133901128,Bgy,23702,13,060,01,028,1306001028,10,13060,1306001,5
1380601129,Barangay 129,133901129,Bgy,5716,13,060,01,029,1306001029,10,13060,1306001,5
1380601130,Barangay 130,133901130,Bgy,1758,13,060,01,030,1306001030,10,13060,1306001,5
1380601131,Barangay 131,133901131,Bgy,1621,13,060,01,031,1306001031,10,13060,1306001,5
1380601132,Barangay 132,133901132,Bgy,925,13,060,01,032,1306001032,10,13060,1306001,5
1380601133,Barangay 133,133901133,Bgy,2115,13,060,01,033,1306001033,10,13060,1306001,5
1380601134,Barangay 134,133901134,Bgy,1058,13,060,01,034,1306001034,10,13060,1306001,5
1380601135,Barangay 135,133901135,Bgy,1935,13,060,01,035,1306001035,10,13060,1306001,5
1380601136,Barangay 136,133901136,Bgy,1197,13,060,01,036,1306001036,10,13060,1306001,5
1380601137,Barangay 137,133901137,Bgy,911,13,060,01,037,1306001037,10,13060,1306001,5
1380601138,Barangay 138,133901138,Bgy,2939,13,060,01,038,1306001038,10,13060,1306001,5
1380601139,Barangay 139,133901139,Bgy,371,13,060,01,039,1306001039,10,13060,1306001,5
1380601140,Barangay 140,133901140,Bgy,543,13,060,01,040,1306001040,10,13060,1306001,5
1380601141,Barangay 141,133901141,Bgy,529,13,060,01,041,1306001041,10,13060,1306001,5
1380601142,Barangay 142,133901142,Bgy,1710,13,060,01,042,1306001042,10,13060,1306001,5
1380601143,Barangay 143,133901143,Bgy,1401,13,060,01,043,1306001043,10,13060,1306001,5
1380601144,Barangay 144,133901144,Bgy,880,13,060,01,044,1306001044,10,13060,1306001,5
1380601145,Barangay 145,133901145,Bgy,1029,13,060,01,045,1306001045,10,13060,1306001,5
1380601146,Barangay 146,133901146,Bgy,2895,13,060,01,046,1306001046,10,13060,1306001,5
1380601147,Barangay 147,133901147,Bgy,2275,13,060,01,047,1306001047,10,13060,1306001,5
1380601148,Barangay 148,133901148,Bgy,2333,13,060,01,048,1306001048,10,13060,1306001,5
1380601149,Barangay 149,133901149,Bgy,1554,13,060,01,049,1306001049,10,13060,1306001,5
1380601150,Barangay 150,133901150,Bgy,2277,13,060,01,050,1306001050,10,13060,1306001,5
1380601151,Barangay 151,133901151,Bgy,1639,13,060,01,051,1306001051,10,13060,1306001,5
1380601152,Barangay 152,133901152,Bgy,6218,13,060,01,052,1306001052,10,13060,1306001,5
1380601153,Barangay 153,133901153,Bgy,2051,13,060,01,053,1306001053,10,13060,1306001,5
1380601154,Barangay 154,133901154,Bgy,948,13,060,01,054,1306001054,10,13060,1306001,5
1380601155,Barangay 155,133901155,Bgy,3257,13,060,01,055,1306001055,10,13060,1306001,5
1380601156,Barangay 156,133901156,Bgy,1615,13,060,01,056,1306001056,10,13060,1306001,5
1380601157,Barangay 157,133901157,Bgy,1505,13,060,01,057,1306001057,10,13060,1306001,5
1380601158,Barangay 158,133901158,Bgy,1934,13,060,01,058,1306001058,10,13060,1306001,5
1380601159,Barangay 159,133901159,Bgy,1558,13,060,01,059,1306001059,10,13060,1306001,5
1380601160,Barangay 160,133901160,Bgy,1256,13,060,01,060,1306001060,10,13060,1306001,5
1380601161,Barangay 161,133901161,Bgy,1004,13,060,01,061,1306001061,10,13060,1306001,5
1380601162,Barangay 162,133901162,Bgy,556,13,060,01,062,1306001062,10,13060,1306001,5
1380601163,Barangay 163,133901163,Bgy,3840,13,060,01,063,1306001063,10,13060,1306001,5
1380601164,Barangay 164,133901164,Bgy,1807,13,060,01,064,1306001064,10,13060,1306001,5
1380601165,Barangay 165,133901165,Bgy,1014,13,060,01,065,1306001065,10,13060,1306001,5
1380601166,Barangay 166,133901166,Bgy,882,13,060,01,066,1306001066,10,13060,1306001,5
1380601167,Barangay 167,133901167,Bgy,926,13,060,01,067,1306001067,10,13060,1306001,5
1380601168,Barangay 168,133901168,Bgy,1387,13,060,01,068,1306001068,10,13060,1306001,5
1380601169,Barangay 169,133901169,Bgy,914,13,060,01,069,1306001069,10,13060,1306001,5
1380601170,Barangay 170,133901170,Bgy,1378,13,060,01,070,1306001070,10,13060,1306001,5
1380601171,Barangay 171,133901171,Bgy,1124,13,060,01,071,1306001071,10,13060,1306001,5
1380601172,Barangay 172,133901172,Bgy,1210,13,060,01,072,1306001072,10,13060,1306001,5
1380601173,Barangay 173,133901173,Bgy,1616,13,060,01,073,1306001073,10,13060,1306001,5
1380601174,Barangay 174,133901174,Bgy,715,13,060,01,074,1306001074,10,13060,1306001,5
1380601175,Barangay 175,133901175,Bgy,988,13,060,01,075,1306001075,10,13060,1306001,5
1380601176,Barangay 176,133901176,Bgy,1278,13,060,01,076,1306001076,10,13060,1306001,5
1380601177,Barangay 177,133901177,Bgy,3308,13,060,01,077,1306001077,10,13060,1306001,5
1380601178,Barangay 178,133901178,Bgy,1519,13,060,01,078,1306001078,10,13060,1306001,5
1380601179,Barangay 179,133901179,Bgy,1021,13,060,01,079,1306001079,10,13060,1306001,5
1380601180,Barangay 180,133901180,Bgy,2145,13,060,01,080,1306001080,10,13060,1306001,5
1380601181,Barangay 181,133901181,Bgy,2773,13,060,01,081,1306001081,10,13060,1306001,5
1380601182,Barangay 182,133901182,Bgy,3936,13,060,01,082,1306001082,10,13060,1306001,5
1380601183,Barangay 183,133901183,Bgy,8424,13,060,01,083,1306001083,10,13060,1306001,5
1380601184,Barangay 184,133901184,Bgy,3311,13,060,01,084,1306001084,10,13060,1306001,5
1380601185,Barangay 185,133901185,Bgy,3532,13,060,01,085,1306001085,10,13060,1306001,5
1380601186,Barangay 186,133901186,Bgy,1678,13,060,01,086,1306001086,10,13060,1306001,5
1380601187,Barangay 187,133901187,Bgy,886,13,060,01,087,1306001087,10,13060,1306001,5
1380601188,Barangay 188,133901188,Bgy,865,13,060,01,088,1306001088,10,13060,1306001,5
1380601189,Barangay 189,133901189,Bgy,1481,13,060,01,089,1306001089,10,13060,1306001,5
1380601190,Barangay 190,133901190,Bgy,1232,13,060,01,090,1306001090,10,13060,1306001,5
1380601191,Barangay 191,133901191,Bgy,703,13,060,01,091,1306001091,10,13060,1306001,5
1380601192,Barangay 192,133901192,Bgy,1878,13,060,01,092,1306001092,10,13060,1306001,5
1380601193,Barangay 193,133901193,Bgy,979,13,060,01,093,1306001093,10,13060,1306001,5
1380601194,Barangay 194,133901194,Bgy,775,13,060,01,094,1306001094,10,13060,1306001,5
1380601195,Barangay 195,133901195,Bgy,1401,13,060,01,095,1306001095,10,13060,1306001,5
1380601196,Barangay 196,133901196,Bgy,1631,13,060,01,096,1306001096,10,13060,1306001,5
1380601197,Barangay 197,133901197,Bgy,523,13,060,01,097,1306001097,10,13060,1306001,5
1380601198,Barangay 198,133901198,Bgy,5032,13,060,01,098,1306001098,10,13060,1306001,5
1380601199,Barangay 199,133901199,Bgy,3471,13,060,01,099,1306001099,10,13060,1306001,5
1380601200,Barangay 200,133901200,Bgy,1666,13,060,01,000,1306001000,10,13060,1306001,5
1380601201,Barangay 201,133901201,Bgy,1152,13,060,01,001,1306001001,10,13060,1306001,5
1380601202,Barangay 202,133901202,Bgy,1420,13,060,01,002,1306001002,10,13060,1306001,5
1380601203,Barangay 202-A,133901203,Bgy,1213,13,060,01,003,1306001003,10,13060,1306001,5
1380601204,Barangay 203,133901204,Bgy,2462,13,060,01,004,1306001004,10,13060,1306001,5
1380601205,Barangay 204,133901205,Bgy,2684,13,060,01,005,1306001005,10,13060,1306001,5
1380601206,Barangay 205,133901206,Bgy,1760,13,060,01,006,1306001006,10,13060,1306001,5
1380601207,Barangay 206,133901207,Bgy,2433,13,060,01,007,1306001007,10,13060,1306001,5
1380601208,Barangay 207,133901208,Bgy,1541,13,060,01,008,1306001008,10,13060,1306001,5
1380601209,Barangay 208,133901209,Bgy,635,13,060,01,009,1306001009,10,13060,1306001,5
1380601210,Barangay 209,133901210,Bgy,5075,13,060,01,010,1306001010,10,13060,1306001,5
1380601211,Barangay 210,133901211,Bgy,3212,13,060,01,011,1306001011,10,13060,1306001,5
1380601212,Barangay 211,133901212,Bgy,2007,13,060,01,012,1306001012,10,13060,1306001,5
1380601213,Barangay 212,133901213,Bgy,2675,13,060,01,013,1306001013,10,13060,1306001,5
1380601214,Barangay 213,133901214,Bgy,3231,13,060,01,014,1306001014,10,13060,1306001,5
1380601215,Barangay 214,133901215,Bgy,1577,13,060,01,015,1306001015,10,13060,1306001,5
1380601216,Barangay 215,133901216,Bgy,3106,13,060,01,016,1306001016,10,13060,1306001,5
1380601217,Barangay 216,133901217,Bgy,2431,13,060,01,017,1306001017,10,13060,1306001,5
1380601218,Barangay 217,133901218,Bgy,1263,13,060,01,018,1306001018,10,13060,1306001,5
1380601219,Barangay 218,133901219,Bgy,321,13,060,01,019,1306001019,10,13060,1306001,5
1380601220,Barangay 219,133901220,Bgy,1080,13,060,01,020,1306001020,10,13060,1306001,5
1380601221,Barangay 220,133901221,Bgy,1270,13,060,01,021,1306001021,10,13060,1306001,5
1380601222,Barangay 221,133901222,Bgy,3353,13,060,01,022,1306001022,10,13060,1306001,5
1380601223,Barangay 222,133901223,Bgy,2040,13,060,01,023,1306001023,10,13060,1306001,5
1380601224,Barangay 223,133901224,Bgy,1629,13,060,01,024,1306001024,10,13060,1306001,5
1380601225,Barangay 224,133901225,Bgy,1069,13,060,01,025,1306001025,10,13060,1306001,5
1380601226,Barangay 225,133901226,Bgy,2419,13,060,01,026,1306001026,10,13060,1306001,5
1380601227,Barangay 226,133901227,Bgy,1562,13,060,01,027,1306001027,10,13060,1306001,5
1380601228,Barangay 227,133901228,Bgy,1836,13,060,01,028,1306001028,10,13060,1306001,5
1380601229,Barangay 228,133901229,Bgy,3010,13,060,01,029,1306001029,10,13060,1306001,5
1380601230,Barangay 229,133901230,Bgy,1545,13,060,01,030,1306001030,10,13060,1306001,5
1380601231,Barangay 230,133901231,Bgy,2364,13,060,01,031,1306001031,10,13060,1306001,5
1380601232,Barangay 231,133901232,Bgy,1888,13,060,01,032,1306001032,10,13060,1306001,5
1380601233,Barangay 232,133901233,Bgy,1778,13,060,01,033,1306001033,10,13060,1306001,5
1380601234,Barangay 233,133901234,Bgy,735,13,060,01,034,1306001034,10,13060,1306001,5
1380601235,Barangay 234,133901235,Bgy,1945,13,060,01,035,1306001035,10,13060,1306001,5
1380601236,Barangay 235,133901236,Bgy,1557,13,060,01,036,1306001036,10,13060,1306001,5
